c6044	HP Ontology	HP:0009271	Triangular epiphysis of the proximal phalanx of the 4th finger	Delta-shaped epiphysis of the proximal phalanx of the 4th finger, Triangular end part of the innermost bone of ring finger	
c6045	HP Ontology	HP:0009272	Aplasia/Hypoplasia of the 4th finger	Absent/small ring finger bone, Absent/underdeveloped ring finger bone	
c6046	HP Ontology	HP:0009273	Deviation of the 4th finger	Deviation of the ring finger	
c6047	HP Ontology	HP:0009274	Joint contracture of the 4th finger	Joint contractures of the fourth finger	
c6048	HP Ontology	HP:0009275	Contracture of the distal interphalangeal joint of the 4th finger	Contracture of the distal interphalangeal joint of the 4th finger	
c6049	HP Ontology	HP:0009276	Contracture of the proximal interphalangeal joint of the 4th finger	Camptodactyly of the ring finger, 4th finger camptodactyly, Camptodactyly of the 4th finger	
c6050	HP Ontology	HP:0009277	Contracture of the metacarpophalangeal joint of the 4th finger	Contracture of the metacarpophalangeal joint of the 4th finger	
c6051	HP Ontology	HP:0009278	Ulnar deviation of the 4th finger	Ulnar deviation of the ring finger	
c6052	HP Ontology	HP:0009279	Radial deviation of the 4th finger	Radial deviation of the ring finger	
c6053	HP Ontology	HP:0009280	Short 4th finger	Short ring finger, Hypoplastic/small 4th finger	
c6054	HP Ontology	HP:0009281	Aplasia of the 4th finger	Absent ring finger	
c6055	HP Ontology	HP:0009282	Abnormality of the distal phalanx of the 4th finger	Abnormality of the outermost bone of ring finger	
c6056	HP Ontology	HP:0009283	Abnormality of the middle phalanx of the 4th finger	Abnormality of the middle phalanx of the ring finger, Abnormal middle bone of ring finger	
c6057	HP Ontology	HP:0009284	Abnormality of the proximal phalanx of the 4th finger	Abnormal innermost bone of ring finger, Abnormality of the proximal phalanx of the ring finger	
c6058	HP Ontology	HP:0009285	Curved phalanges of the 4th finger	Curved ring finger bone	
c6059	HP Ontology	HP:0009286	Curved distal phalanx of the 4th finger	Curved outermost ring finger bone	
c6060	HP Ontology	HP:0009287	Curved middle phalanx of the 4th finger	Curved middle ring finger bone	
c6061	HP Ontology	HP:0009288	Curved proximal phalanx of the 4th finger	Curved innermost ring finger bone	
c6062	HP Ontology	HP:0009289	Aplasia/Hypoplasia of the distal phalanx of the 4th finger	Absent/small outermost ring finger bone, Absent/underdeveloped outermost ring finger bone	
c6063	HP Ontology	HP:0009290	Short distal phalanx of the 4th finger	Hypoplastic/small distal phalanx of the 4th finger, Short distal phalanx of the fourth finger, Short outermost bone of ring finger	
c6064	HP Ontology	HP:0009291	Aplasia of the distal phalanx of the 4th finger	Absent outermost bone of ring finger	
c6065	HP Ontology	HP:0009292	Broad distal phalanx of the 4th finger	Wide outermost bone of ring finger, Broad outermost bone of ring finger	
c6066	HP Ontology	HP:0009293	Broad middle phalanx of the 4th finger	Broad middle bone of the 4th finger	
c6067	HP Ontology	HP:0009294	Absent middle phalanx of 4th finger	Absent middle bone of 4th finger, Aplasia of the middle phalanx of the 4th finger	
c6068	HP Ontology	HP:0009295	Short middle phalanx of the 4th finger	Short middle bone of 4th finger, Short middle phalanx of ring finger, Hypoplastic/small middle phalanx of the 4th finger, Hypoplastic/small middle phalanx of ring finger, Brachymesophalangy IV (finger)	
c6069	HP Ontology	HP:0009296	Bullet-shaped middle phalanx of the 4th finger	Bullet-shaped middle bone of the 4th finger	
c6070	HP Ontology	HP:0009297	Osteolytic defects of the middle phalanx of the 4th finger	Osteolytic defects of the middle phalanx of the 4th finger	
c6071	HP Ontology	HP:0009298	Aplasia of the proximal phalanx of the 4th finger	Absent innermost ring finger bone	
c6072	HP Ontology	HP:0009299	Aplasia/Hypoplasia of the middle phalanx of the 4th finger	Absent/small middle ring finger bone, Absent/underdeveloped middle ring finger bone	
c6073	HP Ontology	HP:0009300	Aplasia/Hypoplasia of the proximal phalanx of the 4th finger	Absent/underdeveloped innermost ring finger bone, Absent/small innermost ring finger bone	
c6074	HP Ontology	HP:0009301	Short proximal phalanx of the 4th finger	Hypoplastic/small proximal phalanx of the 4th finger, Short innermost bone of the ring finger, Short proximal phalanx of the fourth finger	
c6075	HP Ontology	HP:0009302	Bullet-shaped distal phalanx of the 4th finger	Bullet-shaped outermost bone of ring finger	
c6076	HP Ontology	HP:0009303	Osteolytic defects of the distal phalanx of the 4th finger	Osteolytic defects of the distal phalanx of the 4th finger	
c6077	HP Ontology	HP:0009304	Patchy sclerosis of the distal phalanx of the 4th finger	Uneven increase in bone density in the outermost bone of the ring finger	
c6078	HP Ontology	HP:0009305	Distal/middle symphalangism of 4th finger	Symphalangism of the distal and middle phalanges of the 4th finger, Fused outermost and middle bones of ring finger	
c6079	HP Ontology	HP:0009306	Triangular shaped distal phalanx of the 4th finger	Triangular shaped outermost bone of the ring finger	
c6080	HP Ontology	HP:0009307	Patchy sclerosis of the middle phalanx of the 4th finger	Uneven increase in bone density in the middle bone of the ring finger	
c6081	HP Ontology	HP:0009308	Symphalangism of middle phalanx of 4th finger	Fused middle bone of ring finger	
c6082	HP Ontology	HP:0009309	Triangular shaped middle phalanx of the 4th finger	Triangular shaped middle bone of the ring finger	
c6083	HP Ontology	HP:0009310	Broad proximal phalanx of the 4th finger	Broad innermost ring finger bone	
c6084	HP Ontology	HP:0009311	Bullet-shaped proximal phalanx of the 4th finger	Bullet-shaped innermost ring finger bone	
c6085	HP Ontology	HP:0009312	Osteolytic defects of the proximal phalanx of the 4th finger	Osteolytic defects of the proximal phalanx of the 4th finger	
c6086	HP Ontology	HP:0009313	Patchy sclerosis of the proximal phalanx of the 4th finger	Uneven increase in bone density in the innermost bone of the ring finger	
c6087	HP Ontology	HP:0009314	Symphalangism affecting the proximal phalanx of the 4th finger	Fused innermost bone of ring finger	
c6088	HP Ontology	HP:0009315	Triangular shaped proximal phalanx of the 4th finger	Triangular shaped innermost bone of the ring finger, Triangular shaped innermost bone of the 4th finger	
c6089	HP Ontology	HP:0009316	Abnormal 3rd finger phalanx morphology	Abnormality of the phalanges of the 3rd finger, Abnormality of 3rd finger phalanges, Abnormality of middle finger phalanges, Abnormality of the middle finger bones	
c6090	HP Ontology	HP:0009317	Deviation of the 3rd finger	Deviated middle finger	
c6091	HP Ontology	HP:0009318	Aplasia/Hypoplasia of the 3rd finger	Absent/small middle finger, Absent/underdeveloped middle finger	
c6092	HP Ontology	HP:0009319	Joint contracture of the 3rd finger	Camptodactyly of middle finger	
c6093	HP Ontology	HP:0009320	Abnormality of the epiphyses of the 3rd finger	Abnormality of end part of the middle bone of the middle finger	
c6094	HP Ontology	HP:0009321	Absent epiphysis of the middle phalanx of the 3rd finger	Absent end part of the middle bone of the middle finger	
c6095	HP Ontology	HP:0009322	Bracket epiphysis of the middle phalanx of the 3rd finger	Bracket shaped end part of the middle bone of the middle finger	
c6096	HP Ontology	HP:0009323	Cone-shaped epiphysis of the middle phalanx of the 3rd finger	Cone-shaped end part of the middle bone of the middle finger	
c6097	HP Ontology	HP:0009324	Enlarged epiphysis of the middle phalanx of the 3rd finger	Enlarged end part of the middle bone of the middle finger	
c6098	HP Ontology	HP:0009325	Fragmentation of the epiphysis of the middle phalanx of the 3rd finger	Fragmentation of end part of the middle bone of the middle finger	
c6099	HP Ontology	HP:0009326	Irregular epiphysis of the middle phalanx of the 3rd finger	Irregular end part of the middle bone of the middle finger	
c6100	HP Ontology	HP:0009327	Ivory epiphysis of the middle phalanx of the 3rd finger	Increased bone density of end part of the middle bone of the middle finger	
c6101	HP Ontology	HP:0009328	Pseudoepiphysis of the middle phalanx of the 3rd finger	Pseudoepiphyses of middle phalanx of middle-finger	
c6102	HP Ontology	HP:0009329	Small epiphysis of the middle phalanx of the 3rd finger	Small end part of the middle bone of the middle finger	
c6103	HP Ontology	HP:0009330	Stippling of the epiphysis of the middle phalanx of the 3rd finger	Speckled calcifications in end part of the middle bone of the middle finger	
c6104	HP Ontology	HP:0009331	Triangular epiphysis of the middle phalanx of the 3rd finger	Delta-shaped epiphysis of the middle phalanx of the 3rd finger, Triangular end part of the middle bone of the middle finger	
c6105	HP Ontology	HP:0009332	Abnormality of the epiphysis of the distal phalanx of the 3rd finger	Abnormality of the end part of the outermost bone of the middle finger	
c6106	HP Ontology	HP:0009333	Abnormality of the epiphysis of the proximal phalanx of the 3rd finger	Abnormality of the end part of the innermost bone of the middle finger	
c6107	HP Ontology	HP:0009334	Abnormality of the epiphysis of the middle phalanx of the 3rd finger	Abnormality of the middle part of the middle bone of the middle finger	
c6108	HP Ontology	HP:0009335	Absent epiphysis of the distal phalanx of the 3rd finger	Absent end part of the outermost bone of the middle finger	
c6109	HP Ontology	HP:0009336	Bracket epiphysis of the distal phalanx of the 3rd finger	Bracket shaped end part of the outermost bone of the middle finger	
c6110	HP Ontology	HP:0009337	Cone-shaped epiphysis of the distal phalanx of the 3rd finger	Cone-shaped end part of the outermost bone of the middle finger	
c6111	HP Ontology	HP:0009338	Enlarged epiphysis of the distal phalanx of the 3rd finger	Enlarged end part of the outermost bone of the 3rd finger	
c6112	HP Ontology	HP:0009339	Fragmentation of the epiphysis of the distal phalanx of the 3rd finger	Fragmentation of end part of the outermost bone of the middle finger	
c6113	HP Ontology	HP:0009340	Irregular epiphysis of the distal phalanx of the 3rd finger	Irregular end part of the outermost long bone of the middle finger	
c6114	HP Ontology	HP:0009341	Ivory epiphysis of the distal phalanx of the 3rd finger	Increased bone density of end part of the outermost middle finger bone	
c6115	HP Ontology	HP:0009342	Pseudoepiphysis of the distal phalanx of the 3rd finger	Pseudoepiphysis of the outermost bone of the middle finger	
c6116	HP Ontology	HP:0009343	Small epiphysis of the distal phalanx of the 3rd finger	Small end part of the outermost long bone of the middle finger	
c6117	HP Ontology	HP:0009344	Stippling of the epiphysis of the distal phalanx of the 3rd finger	Speckled calcifications in end part of the outermost long bone of the middle finger	
c6118	HP Ontology	HP:0009345	Triangular epiphysis of the distal phalanx of the 3rd finger	Delta-shaped epiphysis of the distal phalanx of the 3rd finger, Triangular end part of the outermost long bone of the middle finger	
c6119	HP Ontology	HP:0009346	Absent epiphysis of the proximal phalanx of the 3rd finger	Absent end part of innermost long bone of the middle finger	
c6120	HP Ontology	HP:0009347	Bracket epiphysis of the proximal phalanx of the 3rd finger	Bracket shaped end part of innermost long bone of the middle finger	
c6121	HP Ontology	HP:0009348	Cone-shaped epiphysis of the proximal phalanx of the 3rd finger	Cone-shaped end part of the innermost bone of the middle finger	
c6122	HP Ontology	HP:0009349	Enlarged epiphysis of the proximal phalanx of the 3rd finger	Large epiphysis of proximal middle-finger phalanx, Enlarged end part of innermost long bone of the middle finger	
c6123	HP Ontology	HP:0009350	Fragmentation of the epiphysis of the proximal phalanx of the 3rd finger	Fragmentation of end part of innermost long bone of the middle finger	
c6124	HP Ontology	HP:0009351	Irregular epiphysis of the proximal phalanx of the 3rd finger	Irregular end part of innermost long bone of the middle finger	
c6125	HP Ontology	HP:0009352	Ivory epiphysis of the proximal phalanx of the 3rd finger	Increased bone density of end part of the innermost middle finger bone	
c6126	HP Ontology	HP:0009353	Pseudoepiphysis of the proximal phalanx of the 3rd finger	Pseudoepiphysis of the proximal phalanx of the 3rd finger	
c6127	HP Ontology	HP:0009354	Small epiphysis of the proximal phalanx of the 3rd finger	Small end part of innermost long bone of the middle finger	
c6128	HP Ontology	HP:0009355	Stippling of the epiphysis of the proximal phalanx of the 3rd finger	Speckled calcifications in end part of innermost long bone of the middle finger	
c6129	HP Ontology	HP:0009356	Triangular epiphysis of the proximal phalanx of the 3rd finger	Delta-shaped epiphysis of the proximal phalanx of the 3rd finger, Triangular end part of innermost long bone of the middle finger	
c6130	HP Ontology	HP:0009357	Abnormality of the distal phalanx of the 3rd finger	Abnormality of the outermost bone of the 3rd finger, Abnormality of terminal phalanx of middle-finger	
c6131	HP Ontology	HP:0009358	Abnormality of the proximal phalanx of the 3rd finger	Abnormality of proximal middle-finger phalanx, Abnormal innermost bone of middle finger	
c6132	HP Ontology	HP:0009370	Type A brachydactyly	Type A brachydactyly	
c6133	HP Ontology	HP:0009371	Type A1 brachydactyly	Type A1 brachydactyly	
c6134	HP Ontology	HP:0009372	Type A2 brachydactyly	Short index fingers and second toes	
c6135	HP Ontology	HP:0009373	Type C brachydactyly	Type C brachydactyly	
c6136	HP Ontology	HP:0009374	Broad phalanges of the 5th finger	Broad pinky finger bones, Broad pinkie finger bones, Broad little finger bones	
c6137	HP Ontology	HP:0009375	Bullet-shaped phalanges of the 5th finger	Bullet-shaped pinkie finger bones, Bullet-shaped pinky finger bones, Bullet-shaped little finger bones	
c6138	HP Ontology	HP:0009376	Aplasia/Hypoplasia of the phalanges of the 5th finger	Absent/small pinkie finger bones, Absent/small pinky finger bones, Absent/underdeveloped pinky finger bones, Absent/small little finger bones	
c6139	HP Ontology	HP:0009377	Patchy sclerosis of 5th finger phalanx	Uneven increase in bone density in pinky finger bone, Uneven increase in bone density in little finger bone, Uneven increase in bone density in pinkie finger bone, Patchy sclerosis of the phalanges of the 5th finger	
c6140	HP Ontology	HP:0009378	Triangular shaped phalanges of the 5th finger	Triangular shaped pinky finger bones, Triangular shaped pinkie finger bones, Triangular shaped little finger bones	
c6141	HP Ontology	HP:0009379	Rhomboid or triangular shaped 5th finger distal phalanx	Rhomboid or triangular shaped pinky finger bone, Rhomboid or triangular shaped little finger bone, Rhomboid or triangular shaped pinkie finger bone	
c6142	HP Ontology	HP:0009380	Aplasia of the fingers	Absent fingers	
c6143	HP Ontology	HP:0009381	Short finger	Hypoplastic digits, Stubby finger, Hypoplastic fingers, Hypoplastic/small fingers, Stubby fingers, Short finger	
c6144	HP Ontology	HP:0009382	Absent epiphyses of the 5th finger	Absent end part of little finger bone, Absent end part of pinkie finger bone, Absent end part of pinky finger bone	
c6145	HP Ontology	HP:0009383	Bracket epiphyses of the 5th finger	Bracket shaped end part of pinky finger bone, Bracket shaped end part of little finger bone, Bracket shaped end part of pinkie finger bone	
c6146	HP Ontology	HP:0009384	Cone-shaped epiphyses of the 5th finger	Cone-shaped end part of the pinky finger bones, Cone-shaped end part of the pinkie finger bones, Cone-shaped end part of the little finger bones	
c6147	HP Ontology	HP:0009385	Enlarged epiphyses of the 5th finger	Enlarged end part of the little finger bones, Enlarged end part of the pinky finger bones, Enlarged end part of the pinkie finger bones	
c6148	HP Ontology	HP:0009386	Fragmentation of the epiphyses of the 5th finger	Fragmentation of the end part of the pinkie finger bones, Fragmentation of the end part of the little finger bones, Fragmentation of the end part of the pinky finger bones	
c6149	HP Ontology	HP:0009387	Irregular epiphyses of the 5th finger	Irregular end part of the pinkie finger bones, Irregular end part of the little finger bones, Irregular end part of the pinky finger bones	
c6150	HP Ontology	HP:0009388	Ivory epiphyses of the 5th finger	Increased bone density of end part of the little finger, Increased bone density of end part of the pinkie finger, Increased bone density of end part of the pinky finger	
c6151	HP Ontology	HP:0009389	Pseudoepiphyses of the 5th finger	Pseudoepiphyses of the 5th finger	
c6152	HP Ontology	HP:0009390	Small epiphyses of the 5th finger	Small end part of little finger bone, Small end part of pinky finger bone, Small end part of pinkie finger bone	
c6153	HP Ontology	HP:0009391	Stippling of the epiphyses of the 5th finger	Speckled calcifications in end part of little finger bone, Speckled calcifications in end part of pinkie finger bone, Speckled calcifications in end part of pinky finger bone	
c6154	HP Ontology	HP:0009392	Triangular epiphyses of the 5th finger	Triangular end part of the little finger, Delta-shaped epiphyses of the 5th finger, Triangular end part of the pinky finger, Triangular end part of the pinkie finger	
c6155	HP Ontology	HP:0009393	Absent epiphyses of the 4th finger	Absent end part of the ring finger bone	
c6156	HP Ontology	HP:0009394	Bracket epiphyses of the 4th finger	Bracket shaped end part of ring finger bones	
c6157	HP Ontology	HP:0009395	Cone-shaped epiphyses of the 4th finger	Cone-shaped end part of the ring finger bones	
c6158	HP Ontology	HP:0009396	Enlarged epiphyses of the 4th finger	Enlarged end part of the ring finger bones	
c6159	HP Ontology	HP:0009397	Fragmentation of the epiphyses of the 4th finger	Fragmentation of the end part of the ring finger bones	
c6160	HP Ontology	HP:0009398	Irregular epiphyses of the 4th finger	Irregular end part of the ring finger bones	
c6161	HP Ontology	HP:0009399	Ivory epiphyses of the 4th finger	Increased bone density of end part of the ring finger bone	
c6162	HP Ontology	HP:0009400	Pseudoepiphyses of the 4th finger	Pseudoepiphyses of the 4th finger	
c6163	HP Ontology	HP:0009401	Small epiphyses of the 4th finger	Small end part of ring finger bone	
c6164	HP Ontology	HP:0009402	Stippling of the epiphyses of the 4th finger	Speckled calcifications in end part of ring finger bone	
c6165	HP Ontology	HP:0009403	Triangular epiphyses of the 4th finger	Delta-shaped epiphyses of the 4th finger, Triangular end part of ring finger bone	
c6166	HP Ontology	HP:0009404	Broad phalanges of the 4th finger	Broad bones of ring finger	
c6167	HP Ontology	HP:0009405	Bullet-shaped phalanges of the 4th finger	Bullet-shaped of bone of ring finger	
c6168	HP Ontology	HP:0009406	Patchy sclerosis of 4th finger phalanx	Patchy sclerosis of the phalanges of the 4th finger, Uneven increase in bone density in ring finger bone	
c6169	HP Ontology	HP:0009407	Triangular shaped phalanges of the 4th finger	Triangular shaped bone of ring finger	
c6170	HP Ontology	HP:0009408	Aplasia/Hypoplasia of the phalanges of the 4th finger	Absent/underdeveloped ring finger bones, Absent/small ring finger bones	
c6171	HP Ontology	HP:0009410	Absent epiphyses of the 3rd finger	Absent end part of middle finger bone	
c6172	HP Ontology	HP:0009411	Bracket epiphyses of the 3rd finger	Bracket shaped end part of middle finger bone	
c6173	HP Ontology	HP:0009412	Cone-shaped epiphyses of the 3rd finger	Cone-shaped end part of middle finger bone	
c6174	HP Ontology	HP:0009413	Enlarged epiphyses of the 3rd finger	Enlarged end part of middle finger bone	
c6175	HP Ontology	HP:0009414	Fragmentation of the epiphyses of the 3rd finger	Fragmentation of end part of middle finger bone	
c6176	HP Ontology	HP:0009415	Irregular epiphyses of the 3rd finger	Irregular end part of middle finger bone	
c6177	HP Ontology	HP:0009416	Ivory epiphyses of the 3rd finger	Increased bone density of end part of the middle finger bone	
c6178	HP Ontology	HP:0009417	Pseudoepiphyses of the 3rd finger	Pseudoepiphyses of middle finger phalanges	
c6179	HP Ontology	HP:0009418	Small epiphyses of the 3rd finger	Small end part of middle finger bone	
c6180	HP Ontology	HP:0009419	Stippling of the epiphyses of the 3rd finger	Speckled calcifications in end part of middle finger bone	
c6181	HP Ontology	HP:0009420	Triangular epiphyses of the 3rd finger	Delta-shaped epiphyses of the 3rd finger, Triangular end part of middle finger bone	
c6182	HP Ontology	HP:0009421	Aplasia/Hypoplasia of the distal phalanx of the 3rd finger	Absent/underdeveloped outermost middle finger bone, Absent/small outermost middle finger bone	
c6183	HP Ontology	HP:0009422	Broad distal phalanx of the 3rd finger	Broad outermost bone of middle finger	
c6184	HP Ontology	HP:0009423	Bullet-shaped distal phalanx of the 3rd finger	Bullet-shaped outermost bone of the middle finger	
c6185	HP Ontology	HP:0009424	Osteolytic defects of the distal phalanx of the 3rd finger	Lytic defect of terminal phalanx of middle finger	
c6186	HP Ontology	HP:0009425	Patchy sclerosis of the distal phalanx of the 3rd finger	Uneven increase in bone density in the outermost bone of the 3rd finger	
c6187	HP Ontology	HP:0009426	Distal/middle symphalangism of 3rd finger	Fused outermost and middle bones of middle finger, Symphalangism of the distal and middle phalanges of the 3rd finger	
c6188	HP Ontology	HP:0009427	Triangular shaped distal phalanx of the 3rd finger	Triangular shaped outermost bone of the middle finger	
c6189	HP Ontology	HP:0009428	Curved distal phalanx of the 3rd finger	Curved outermost bone of the 3rd finger	
c6190	HP Ontology	HP:0009429	Aplasia of the distal phalanx of the 3rd finger	Absent of the outermost bone of the middle finger	
c6191	HP Ontology	HP:0009430	Broad middle phalanx of the 3rd finger	Wide/broad middle phalanx of middle-finger, Broad middle bone of middle finger	
c6192	HP Ontology	HP:0009431	Bullet-shaped middle phalanx of the 3rd finger	Bullet-shaped middle bone of middle finger	
c6193	HP Ontology	HP:0009432	Curved middle phalanx of the 3rd finger	Curved middle bone of the middle finger	
c6194	HP Ontology	HP:0009433	Osteolytic defects of the middle phalanx of the 3rd finger	Osteolytic defects of the middle phalanx of the 3rd finger	
c6195	HP Ontology	HP:0009434	Patchy sclerosis of the middle phalanx of the 3rd finger	Uneven increase in bone density in the middle bone of the middle finger	
c6196	HP Ontology	HP:0009435	Symphalangism of middle phalanx of 3rd finger	Fused middle bone of middle finger	
c6197	HP Ontology	HP:0009436	Triangular shaped middle phalanx of the 3rd finger	Triangular shaped middle bone of the middle finger	
c6198	HP Ontology	HP:0009437	Aplasia/Hypoplasia of the middle phalanx of the 3rd finger	Absent/small middle bone of the middle finger, Absent/underdeveloped middle bone of the middle finger	
c6199	HP Ontology	HP:0009438	Absent middle phalanx of 3rd finger	Absent middle bone of middle finger, Absent middle phalanx of middle finger, Aplasia of the middle phalanx of the 3rd finger	
c6200	HP Ontology	HP:0009439	Short middle phalanx of the 3rd finger	Short middle bone of middle finger, Hypoplastic/small middle phalanx of the 3rd finger, Brachymesophalangy III (finger)	
c6201	HP Ontology	HP:0009440	Broad phalanges of the 3rd finger	Wide bones of middle finger, Wide/broad middle finger phalanges	
c6202	HP Ontology	HP:0009441	Bullet-shaped phalanges of the 3rd finger	Bullet-shaped bones of middle finger	
c6203	HP Ontology	HP:0009442	Curved phalanges of the 3rd finger	Curved bones of middle finger	
c6204	HP Ontology	HP:0009443	Osteolytic defects of the phalanges of the 3rd finger	Lytic defects of middle finger phalanges	
c6205	HP Ontology	HP:0009444	Patchy sclerosis of 3rd finger phalanx	Patchy sclerosis of the phalanges of the 3rd finger, Patchy sclerosis of middle finger phalanges, Uneven increase in bone density in middle finger bone	
c6206	HP Ontology	HP:0009445	Symphalangism of the 3rd finger	Fused middle finger	
c6207	HP Ontology	HP:0009446	Triangular shaped phalanges of the 3rd finger	Triangular shaped bone of the middle finger	
c6208	HP Ontology	HP:0009447	Aplasia/Hypoplasia of the phalanges of the 3rd finger	Absent/underdeveloped middle finger bone, Absent/small middle finger bone, Small middle finger phalanges, Short middle finger phalanges, Hypoplastic middle finger phalanges	
c6209	HP Ontology	HP:0009448	obsolete Aplasia of the phalanges of the 3rd finger	obsolete Aplasia of the phalanges of the 3rd finger	
c6210	HP Ontology	HP:0009449	obsolete Hypoplastic/small phalanges of the 3rd finger	obsolete Hypoplastic/small phalanges of the 3rd finger	
c6211	HP Ontology	HP:0009450	Broad proximal phalanx of the 3rd finger	Broad innermost bone of middle finger	
c6212	HP Ontology	HP:0009451	Bullet-shaped proximal phalanx of the 3rd finger	Bullet-shaped innermost bone of the middle finger	
c6213	HP Ontology	HP:0009452	Curved proximal phalanx of the 3rd finger	Curved innermost bone of middle finger	
c6214	HP Ontology	HP:0009453	Osteolytic defects of the proximal phalanx of the 3rd finger	Osteolytic defects of the proximal phalanx of the 3rd finger	
c6215	HP Ontology	HP:0009454	Patchy sclerosis of the proximal phalanx of the 3rd finger	Uneven increase in bone density in the innermost bone of the middle finger	
c6216	HP Ontology	HP:0009455	Symphalangism affecting the proximal phalanx of the 3rd finger	Fused innermost bone of middle finger	
c6217	HP Ontology	HP:0009456	Triangular shaped proximal phalanx of the 3rd finger	Triangular shaped innermost bone of middle finger	
c6218	HP Ontology	HP:0009457	Aplasia/Hypoplasia of the proximal phalanx of the 3rd finger	Absent/small innermost bone of middle finger, Absent/underdeveloped innermost bone of middle finger	
c6219	HP Ontology	HP:0009458	Aplasia of the proximal phalanx of the 3rd finger	Absent innermost bone of middle finger	
c6220	HP Ontology	HP:0009459	Short proximal phalanx of the 3rd finger	Small proximal middle-finger phalanx, Short innermost bone of middle finger, Short proximal middle-finger phalanx, Hypoplastic/small proximal phalanx of the 3rd finger, Short proximal phalanx of the third finger	
c6221	HP Ontology	HP:0009460	Aplasia of the 3rd finger	Absent middle finger	
c6222	HP Ontology	HP:0009461	Short 3rd finger	Hypoplastic/small 3rd finger, Short middle finger, Short 3rd finger	
c6223	HP Ontology	HP:0009462	Radial deviation of the 3rd finger	Inward turned middle finger	
c6224	HP Ontology	HP:0009463	Ulnar deviation of the 3rd finger	Ulnar deviation of middle fingers	
c6225	HP Ontology	HP:0009464	Ulnar deviation of the 2nd finger	Ulnar angulation of the index finger, Ulnar deviation of index fingers, Second finger ulnar deviation, Medially deviated index finger	
c6226	HP Ontology	HP:0009465	Ulnar deviation of finger	Ulnar Drift, Finger bends toward pinky	
c6227	HP Ontology	HP:0009466	Radial deviation of finger	Radially deviated fingers, Radially deviated phalanges	
c6228	HP Ontology	HP:0009467	Radial deviation of the 2nd finger	Radially deviated index finger	
c6229	HP Ontology	HP:0009468	Deviation of the 2nd finger	Deviated index finger, Displaced index finger	
c6230	HP Ontology	HP:0009469	Contracture of the distal interphalangeal joint of the 3rd finger	Contracture of the outermost hinge joint of the 3rd finger	
c6231	HP Ontology	HP:0009470	Contracture of the metacarpophalangeal joint of the 3rd finger	Contracture of the metacarpophalangeal joint of the 3rd finger	
c6232	HP Ontology	HP:0009471	Contracture of the proximal interphalangeal joint of the 3rd finger	Camptodactyly of the 3rd finger, Camptodactyly of the third finger	
c6233	HP Ontology	HP:0009473	Joint contracture of the hand	Contractures involving the hands, Contractures of the hands	
c6234	HP Ontology	HP:0009477	Proximal/middle symphalangism of 4th finger	Fused innermost and middle bone of fourth finger	
c6235	HP Ontology	HP:0009478	Symphalangism of the proximal phalanx of the 4th finger with the 4th metacarpal	Fused innermost bone of ring finger with 4th long bone of hand	
c6236	HP Ontology	HP:0009482	Proximal/middle symphalangism of 3rd finger	Fused of innermost and middle bones of middle finger	
c6237	HP Ontology	HP:0009483	Symphalangism of the proximal phalanx of the 3rd finger with the 3rd metacarpal	Fused innermost bones of middle finger with middle long bone of hand	
c6238	HP Ontology	HP:0009484	Deviation of the hand or of fingers of the hand	Displaced hand or fingers of the hand	
c6239	HP Ontology	HP:0009485	Radial deviation of the hand or of fingers of the hand	Radial deviation of the hand or of fingers of the hand	
c6240	HP Ontology	HP:0009486	Radial deviation of the hand	Radial deviation of hands	
c6241	HP Ontology	HP:0009487	Ulnar deviation of the hand	Ulnar deviation of hands, Ulnar deviation of the hands	
c6242	HP Ontology	HP:0009488	Absent epiphyses of the 2nd finger	Absent end part of index finger	
c6243	HP Ontology	HP:0009489	Bracket epiphyses of the 2nd finger	Bracket-epiphyses of index finger, Bracket shaped end part of index finger	
c6244	HP Ontology	HP:0009490	Cone-shaped epiphyses of the 2nd finger	Cone-shaped end part of the index finger	
c6245	HP Ontology	HP:0009491	Enlarged epiphyses of the 2nd finger	Enlarged end part of the index finger	
c6246	HP Ontology	HP:0009492	Fragmentation of the epiphyses of the 2nd finger	Fragmentation of end part of the index finger	
c6247	HP Ontology	HP:0009493	Irregular epiphyses of the 2nd finger	Irregular end part of the index finger	
c6248	HP Ontology	HP:0009494	Ivory epiphyses of the 2nd finger	Increased bone density of end part of the index finger bone	
c6249	HP Ontology	HP:0009495	Pseudoepiphysis of the 2nd finger	Accessory index finger epiphysis	
c6250	HP Ontology	HP:0009496	Small epiphyses of the 2nd finger	Small end part of the index finger	
c6251	HP Ontology	HP:0009497	Stippling of the epiphyses of the 2nd finger	Speckled calcifications in end part of the index finger	
c6252	HP Ontology	HP:0009498	Triangular epiphyses of the 2nd finger	Triangular end part of the index finger	
c6253	HP Ontology	HP:0009499	Abnormality of the epiphysis of the distal phalanx of the 2nd finger	Epiphyseal abnormality of terminal index finger phalanx, Abnormality of the end part of the outermost bone of the index finger	
c6254	HP Ontology	HP:0009500	Abnormality of the epiphysis of the middle phalanx of the 2nd finger	Abnormality of end part of the middle bone of the index finger, Epiphyseal abnormality of middle phalanx of the 2nd finger	
c6255	HP Ontology	HP:0009501	Abnormality of the epiphysis of the proximal phalanx of the 2nd finger	Epiphyseal abnormality of the proximal phalanx of the 2nd finger	
